Date,ACB,BCM,BID,CTG,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SSB,STB,TPB,VCB,VHM,VIC,VJC,VNM,VRE
2023-09-17 17:00:00+00:00,,,33772.1640625,28324.302734375,,24818.181640625,12328.767578125,,,,,,32900.0,,59732.44140625,48000.0,50000.0,97600.0,,
2023-09-18 04:00:00+00:00,7.510000228881836,,,,58.869998931884766,,,84.65225982666016,0.5600000023841858,0.4099999964237213,1.659999966621399,65.0814208984375,,23.310468673706055,,,,,13.453283309936523,16.3912296295166
2023-09-24 17:00:00+00:00,,,32525.41796875,26892.42578125,,23909.091796875,11857.876953125,,,,,,30650.0,,58528.4296875,45500.0,46850.0,99300.0,,
2023-09-25 04:00:00+00:00,5.849999904632568,,,,59.0099983215332,,,83.45864868164062,0.5699999928474426,0.41499999165534973,1.659999966621399,64.94644165039062,,22.826068878173828,,,,,12.84608268737793,16.05076026916504
2023-10-01 17:00:00+00:00,,,30948.650390625,25684.279296875,,22681.818359375,11772.2607421875,,,,,,30950.0,,57123.74609375,46050.0,45950.0,97000.0,,
2023-10-02 04:00:00+00:00,5.670000076293945,,,,59.290000915527344,,,82.06765747070312,0.5600000023841858,0.39500001072883606,1.6399999856948853,65.63101196289062,,22.539382934570312,,,,,12.684795379638672,15.51388168334961
2023-10-08 17:00:00+00:00,,,31168.6640625,26221.234375,,23409.091796875,12157.5341796875,,,,,,31500.0,,57926.421875,46900.0,46100.0,103800.0,,
2023-10-09 04:00:00+00:00,5.039999961853027,,,,58.20000076293945,,,82.93061065673828,0.5600000023841858,0.39500001072883606,1.4800000190734863,64.47400665283203,,20.93790054321289,,,,,12.997882843017578,15.406553268432617
2023-10-15 17:00:00+00:00,,,29701.90234375,26310.7265625,,22136.36328125,12457.19140625,,,,,,30100.0,,56722.40625,44500.0,43350.0,105200.0,,
2023-10-16 04:00:00+00:00,4.460000038146973,,,,57.27000045776367,,,81.1484603881836,0.5600000023841858,0.44600000977516174,1.5,63.210933685302734,,21.145498275756836,,,,,12.106058120727539,15.640726089477539
2023-10-22 17:00:00+00:00,,,30801.97265625,25236.818359375,,21227.2734375,13099.3154296875,,,,,,28700.0,,56856.1875,39200.0,41600.0,99800.0,,
2023-10-23 04:00:00+00:00,4.360000133514404,,,,56.33000183105469,,,81.80850219726562,0.5600000023841858,0.4339999854564667,1.4299999475479126,63.345909118652344,,19.613218307495117,,,,,11.43244457244873,13.094107627868652
2023-10-29 17:00:00+00:00,,,30435.283203125,25057.833984375,,22818.181640625,13056.5068359375,,,,,,28500.0,,59464.8828125,40500.0,41600.0,106500.0,,
2023-10-30 04:00:00+00:00,4.900000095367432,,,,57.900001525878906,,,83.83580780029297,0.550000011920929,0.23899999260902405,1.850000023841858,70.26866149902344,,20.83904457092285,,,,,11.88784408569336,14.303994178771973
2023-11-05 17:00:00+00:00,,,30948.650390625,26310.7265625,,24090.908203125,13099.3154296875,,,,,,29500.0,,57525.08203125,42300.0,44950.0,109000.0,,
2023-11-06 05:00:00+00:00,4.699999809265137,,,,57.31999969482422,,,83.79912567138672,0.550000011920929,0.21199999749660492,1.340000033378601,66.35411834716797,,21.145498275756836,,,,,12.504532814025879,13.611235618591309
2023-11-12 17:00:00+00:00,,,31462.015625,26579.203125,,24090.908203125,13142.123046875,,,,,,29350.0,,57257.5234375,38950.0,42200.0,105500.0,,
2023-11-13 05:00:00+00:00,4.619999885559082,,,,58.13999938964844,,,85.18019104003906,0.550000011920929,0.2639999985694885,1.399999976158142,73.240966796875,,22.410871505737305,,,,,12.438119888305664,13.25022029876709
2023-11-19 17:00:00+00:00,,,32012.05078125,26489.7109375,,24000.0,12970.890625,,,,,,28300.0,,57525.08203125,39100.0,41350.0,106300.0,,
2023-11-20 05:00:00+00:00,4.78000020980835,,,,59.5,,,84.74508666992188,0.550000011920929,0.2840000092983246,1.4299999475479126,71.54107666015625,,22.80629539489746,,,,,12.466583251953125,13.172163009643555
2023-11-26 17:00:00+00:00,,,32561.984375,26300.0,,24454.544921875,13099.3154296875,,,,,,27500.0,,56856.1875,40900.0,42100.0,105400.0,,
2023-11-27 05:00:00+00:00,4.679999828338623,,,,60.709999084472656,,,86.52339935302734,0.550000011920929,0.2720000147819519,1.4600000381469727,76.35904693603516,,23.25115394592285,,,,,12.627870559692383,14.665008544921875
2023-12-03 17:00:00+00:00,,,34628.09765625,26900.0,,25181.818359375,13998.2880859375,,,,,,28200.0,,56856.1875,39650.0,42950.0,104200.0,,
2023-12-04 05:00:00+00:00,5.179999828338623,,,,64.54000091552734,,,86.895263671875,0.550000011920929,0.2370000034570694,1.6299999952316284,77.57324981689453,,23.972810745239258,,,,,12.78915786743164,14.606465339660645
2023-12-10 17:00:00+00:00,,,34297.51953125,26700.0,,24363.63671875,13441.78125,,,,,,27100.0,,54983.27734375,39900.0,43700.0,103000.0,,
2023-12-11 05:00:00+00:00,4.800000190734863,,,,66.08000183105469,,,88.56523895263672,0.550000011920929,0.23499999940395355,1.7200000286102295,84.30481719970703,,24.17052459716797,,,,,12.466583251953125,14.860151290893555
2023-12-17 17:00:00+00:00,,,35082.64453125,26450.0,,24590.908203125,13356.1640625,,,,,,27200.0,,54113.7109375,40300.0,43150.0,106200.0,,
2023-12-18 05:00:00+00:00,4.829999923706055,,,,67.0,,,89.09489440917969,0.5600000023841858,0.2199999988079071,1.7999999523162842,83.28487396240234,,25.165023803710938,,,,,11.97323226928711,15.445581436157227
2023-12-24 17:00:00+00:00,,,35867.76953125,27100.0,,25409.091796875,13484.5888671875,,,,,,27950.0,,53712.375,43200.0,44600.0,108000.0,,
2023-12-25 05:00:00+00:00,4.760000228881836,,,,67.11000061035156,,,89.53265380859375,0.550000011920929,0.22499999403953552,1.7799999713897705,82.03182220458984,,26.0867862701416,,,,,12.900940895080566,15.34800910949707
2023-12-31 17:00:00+00:00,,,36776.859375,29000.0,,25272.7265625,14212.3291015625,,,,,,29300.0,,57658.86328125,43100.0,44100.0,107600.0,,
2024-01-01 05:00:00+00:00,4.75,,,,65.56999969482422,,,88.476318359375,0.550000011920929,0.27799999713897705,1.7400000095367432,80.36107635498047,,25.482187271118164,,,,,13.119999885559082,14.733945846557617
2024-01-07 17:00:00+00:00,,,38016.52734375,31500.0,,24681.818359375,14212.3291015625,,,,,,29900.0,,59331.10546875,41300.0,43000.0,105300.0,,
2024-01-08 05:00:00+00:00,4.579999923706055,,,,65.58000183105469,,,89.43748474121094,0.5600000023841858,0.2750000059604645,1.6100000143051147,78.34064483642578,,24.937063217163086,,,,,12.729999542236328,15.233236312866211
2024-01-14 17:00:00+00:00,,,41198.34765625,32600.0,,25272.7265625,14897.2607421875,,,,,,30300.0,,61939.80078125,43050.0,43300.0,105000.0,,
2024-01-15 05:00:00+00:00,4.110000133514404,,,,55.84000015258789,,,88.2098388671875,0.5600000023841858,0.2930000126361847,1.5099999904632568,79.24400329589844,,24.273000717163086,,,,,12.930000305175781,15.26260757446289
2024-01-21 17:00:00+00:00,,,40454.546875,32100.0,,25772.7265625,14940.068359375,,,,,,30300.0,,61538.4609375,42000.0,42800.0,105700.0,,
2024-01-22 05:00:00+00:00,3.990000009536743,,,,56.61000061035156,,,88.22886657714844,0.550000011920929,0.30000001192092896,1.4800000190734863,82.06095886230469,,25.095643997192383,,,,,12.869999885559082,15.487776756286621
2024-01-28 17:00:00+00:00,,,38760.33203125,31700.0,,25363.63671875,15239.7255859375,,,,,,29900.0,,60401.3359375,41200.0,42100.0,104800.0,,
2024-01-29 05:00:00+00:00,3.880000114440918,,,,54.79999923706055,,,88.52388000488281,0.5600000023841858,0.328000009059906,1.4500000476837158,78.51549530029297,,24.342378616333008,,,,,12.9399995803833,14.851426124572754
2024-02-04 17:00:00+00:00,,,40454.546875,35500.0,,25590.908203125,15539.3837890625,,,,,,31100.0,,60200.66796875,41800.0,42400.0,105300.0,,
2024-02-05 05:00:00+00:00,4.340000152587891,,,,53.75,,,88.00314331054688,0.550000011920929,0.3179999887943268,1.4700000286102295,80.04051971435547,,22.588064193725586,,,,,13.069999694824219,14.841636657714844
2024-02-11 17:00:00+00:00,,,40123.96875,35250.0,,26000.0,15368.150390625,,,,,,30800.0,,59933.109375,42700.0,43950.0,105300.0,,
2024-02-12 05:00:00+00:00,3.930000066757202,,,,53.79999923706055,,,87.5257797241211,0.5299999713897705,0.33000001311302185,1.4700000286102295,83.44487762451172,,22.73673439025879,,,,,13.170000076293945,15.340926170349121
2024-02-18 17:00:00+00:00,,,42975.20703125,35200.0,,25818.181640625,14640.4111328125,,,,,,30650.0,,59464.8828125,43300.0,45200.0,103800.0,,
2024-02-19 05:00:00+00:00,3.259999990463257,,,,54.0,,,87.6403579711914,0.5199999809265137,0.29600000381469727,1.4500000476837158,80.74647521972656,,22.479040145874023,,,,,13.0600004196167,14.538146018981934
2024-02-25 17:00:00+00:00,,,44214.875,35600.0,,28045.455078125,14597.6025390625,,,,,,31950.0,,65083.61328125,43950.0,45250.0,103300.0,,
2024-02-26 05:00:00+00:00,3.1700000762939453,,,,55.0099983215332,,,87.88856506347656,0.5199999809265137,0.3100000023841858,1.6200000047683716,80.47272491455078,,26.28501319885254,,,,,13.600000381469727,14.538146018981934
2024-03-03 17:00:00+00:00,,,42231.40625,34500.0,,27545.455078125,14640.4111328125,,,,,,30650.0,,63612.0390625,42550.0,44800.0,103700.0,,
2024-03-04 05:00:00+00:00,3.180000066757202,,,,55.880001068115234,,,89.00192260742188,0.5199999809265137,0.3529999852180481,1.4900000095367432,81.909912109375,,27.08783531188965,,,,,13.460000038146973,14.831847190856934
2024-03-10 17:00:00+00:00,,,43140.49609375,34750.0,,27363.63671875,14169.5205078125,,,,,,30500.0,,62876.25390625,42400.0,44400.0,102700.0,,
2024-03-11 04:00:00+00:00,3.180000066757202,,,,55.22999954223633,,,87.79517364501953,0.5299999713897705,0.33899998664855957,1.3300000429153442,78.20450592041016,,27.405000686645508,,,,,13.520000457763672,14.508776664733887
2024-03-17 17:00:00+00:00,,,44793.38671875,35700.0,,27772.7265625,14383.5615234375,,,,,,31650.0,,64481.60546875,42800.0,46600.0,102200.0,,
2024-03-18 04:00:00+00:00,4.860000133514404,,,,54.38999938964844,,,88.50389099121094,0.550000011920929,0.3240000009536743,1.2699999809265137,79.60260009765625,,28.673656463623047,,,,,13.729999542236328,14.58709716796875
2024-03-24 17:00:00+00:00,,,43057.8515625,35550.0,,27500.0,15025.6845703125,,,,,,31600.0,,63478.26171875,42850.0,47650.0,103000.0,,
2024-03-25 04:00:00+00:00,4.389999866485596,,,,55.970001220703125,,,88.51346588134766,0.5299999713897705,0.3100000023841858,1.2599999904632568,83.13201904296875,,29.109973907470703,,,,,13.899999618530273,14.890586853027344
2024-03-31 17:00:00+00:00,,,41487.6015625,33200.0,,26772.7265625,14640.4111328125,,,,,,29600.0,,63478.26171875,42950.0,47800.0,101900.0,,
2024-04-01 04:00:00+00:00,6.630000114440918,,,,58.97999954223633,,,87.3067398071289,0.5299999713897705,0.3230000138282776,1.1699999570846558,79.5732650756836,,27.281904220581055,,,,,13.369999885559082,14.087807655334473
2024-04-07 17:00:00+00:00,,,44132.23046875,35900.0,,27227.2734375,16738.013671875,,,,,,29100.0,,63277.59375,44500.0,48450.0,107000.0,,
2024-04-08 04:00:00+00:00,6.599999904632568,,,,57.04999923706055,,,86.93124389648438,0.550000011920929,0.31299999356269836,1.1799999475479126,76.80642700195312,,26.785146713256836,,,,,13.260000228881836,14.118857383728027
2024-04-14 17:00:00+00:00,,,39958.67578125,31600.0,,25272.7265625,17208.904296875,,,,,,26800.0,,60535.1171875,41500.0,42600.0,103300.0,,
2024-04-15 04:00:00+00:00,6.460000038146973,,,,59.04999923706055,,,86.20111846923828,0.5400000214576721,0.36399999260902405,1.149999976158142,76.5815658569336,,27.500478744506836,,,,,11.850000381469727,14.177807807922363
2024-04-21 17:00:00+00:00,,,40661.15625,32800.0,,25818.181640625,17893.8359375,,,,,,28200.0,,61003.34375,40800.0,44450.0,104000.0,,
2024-04-22 04:00:00+00:00,6.699999809265137,,,,58.34000015258789,,,86.26837921142578,0.550000011920929,0.3400000035762787,1.149999976158142,76.21003723144531,,28.056846618652344,,,,,12.300000190734863,14.28588581085205
2024-04-28 17:00:00+00:00,,,40661.15625,32400.0,,26045.455078125,17294.521484375,,,,,,27550.0,,61872.91015625,41100.0,44450.0,106000.0,,
2024-04-29 04:00:00+00:00,6.739999771118164,,,,58.5099983215332,,,87.1041488647461,0.5600000023841858,0.3319999873638153,1.1399999856948853,76.81620788574219,,32.517730712890625,,,,,12.399999618530273,14.610116958618164
2024-05-05 17:00:00+00:00,,,40537.19140625,32850.0,,27681.818359375,17208.904296875,,,,,,27600.0,,61538.4609375,40350.0,45000.0,116900.0,,
2024-05-06 04:00:00+00:00,6.460000038146973,,,,55.5,,,87.49500274658203,0.5699999928474426,0.3089999854564667,1.100000023841858,79.34840393066406,,33.85897445678711,,,,,12.5600004196167,15.307709693908691
2024-05-12 17:00:00+00:00,,,40785.125,33100.0,,28727.2734375,19863.013671875,,,,,,28500.0,,61404.68359375,40850.0,46850.0,117400.0,,
2024-05-13 04:00:00+00:00,7.380000114440918,,,,56.779998779296875,,,88.0346908569336,0.5400000214576721,0.3050000071525574,1.1399999856948853,79.55719757080078,,33.71987533569336,,,,,12.949999809265137,15.44526195526123
2024-05-19 17:00:00+00:00,,,40661.15625,32500.0,,28900.0,20119.86328125,,,,,,28700.0,,60334.44921875,39800.0,44950.0,108000.0,,
2024-05-20 04:00:00+00:00,6.659999847412109,,,,58.0,,,87.75521850585938,0.5699999928474426,0.3050000071525574,1.2300000190734863,75.9557113647461,,32.64688491821289,,,,,12.600000381469727,14.6985445022583
2024-05-26 17:00:00+00:00,,,38925.62109375,31900.0,,28600.0,22089.041015625,,,,,,27850.0,,58327.7578125,38850.0,43550.0,107100.0,,
2024-05-27 04:00:00+00:00,6.190000057220459,,,,57.88999938964844,,,87.70701599121094,0.550000011920929,0.3400000035762787,1.1299999952316284,76.07379150390625,,32.597206115722656,,,,,12.609999656677246,15.022777557373047
2024-06-02 17:00:00+00:00,,,39462.80859375,32800.0,,29300.0,22388.69921875,,,,,,30750.0,,59197.32421875,39000.0,43500.0,109000.0,,
2024-06-03 04:00:00+00:00,5.679999828338623,,,,59.09000015258789,,,87.90940856933594,0.5400000214576721,0.4339999854564667,1.1200000047683716,72.65928649902344,,31.474536895751953,,,,,12.8100004196167,14.924524307250977
2024-06-09 17:00:00+00:00,,,39256.19921875,32800.0,,29100.0,23544.521484375,,,,,,30550.0,,58528.4296875,38200.0,42000.0,104800.0,,
2024-06-10 04:00:00+00:00,5.739999771118164,,,,60.65999984741211,,,89.54412841796875,0.550000011920929,0.42500001192092896,1.1399999856948853,70.15989685058594,,30.550567626953125,,,,,12.699999809265137,14.84592342376709
2024-06-16 17:00:00+00:00,,,37685.94921875,32200.0,,29050.0,24657.53515625,,,,,,30650.0,,57525.08203125,37750.0,41650.0,102500.0,,
2024-06-17 04:00:00+00:00,5.090000152587891,,,,63.40999984741211,,,89.4861068725586,0.5199999809265137,0.32100000977516174,1.1699999570846558,71.6654281616211,,32.092533111572266,,,,,12.449999809265137,14.226933479309082
2024-06-23 17:00:00+00:00,,,35743.80078125,31000.0,,28300.0,24143.8359375,,,,,,28800.0,,56989.96484375,37650.0,41200.0,101500.0,,
2024-06-24 04:00:00+00:00,4.619999885559082,,,,64.33000183105469,,,88.77059173583984,0.5899999737739563,0.3400000035762787,1.1699999570846558,75.1980209350586,,31.953134536743164,,,,,12.170000076293945,14.737846374511719
2024-06-30 17:00:00+00:00,,,39090.91015625,32700.0,,28650.0,27568.4921875,,,,,,30100.0,,58862.875,38450.0,41400.0,101600.0,,
2024-07-01 04:00:00+00:00,4.820000171661377,,,,61.88999938964844,,,89.18637084960938,0.550000011920929,0.3619999885559082,1.0499999523162842,74.26321411132812,,32.91899871826172,,,,,12.449999809265137,14.531515121459961
2024-07-07 17:00:00+00:00,,,38512.3984375,32000.0,,28500.0,26755.13671875,,,,,,29750.0,,58595.31640625,38500.0,41750.0,102000.0,,
2024-07-08 04:00:00+00:00,6.010000228881836,,,,60.439998626708984,,,90.33734130859375,0.5199999809265137,0.5329999923706055,1.1399999856948853,82.0467300415039,,35.98585891723633,,,,,12.449999809265137,15.299686431884766
2024-07-14 17:00:00+00:00,,,39421.48828125,33400.0,,28200.0,27568.4921875,,,,,,30300.0,,58528.4296875,37850.0,40750.0,105600.0,,
2024-07-15 04:00:00+00:00,5.75,,,,59.4900016784668,,,90.03660583496094,0.5199999809265137,0.44999998807907104,1.100000023841858,88.54120635986328,,36.36423873901367,,,,,12.050000190734863,15.358870506286621
2024-07-21 17:00:00+00:00,,,38223.140625,32050.0,,27450.0,25171.232421875,,,,,,29100.0,,58394.6484375,37750.0,41600.0,107800.0,,
2024-07-22 04:00:00+00:00,5.900000095367432,,,,60.63999938964844,,,90.33734130859375,0.5099999904632568,0.49399998784065247,1.159999966621399,98.57809448242188,,38.355709075927734,,,,,12.050000190734863,15.82249927520752
2024-07-28 17:00:00+00:00,,,39462.80859375,31550.0,,27250.0,24400.685546875,,,,,,28400.0,,59331.10546875,36000.0,42000.0,104800.0,,
2024-07-29 04:00:00+00:00,5.900000095367432,,,,60.0,,,92.37459564208984,0.5,0.47999998927116394,1.0499999523162842,89.42680358886719,,37.08116912841797,,,,,11.770000457763672,15.566024780273438
2024-08-04 17:00:00+00:00,,,38595.04296875,31500.0,,26050.0,24315.068359375,,,,,,28850.0,,58662.20703125,37200.0,41200.0,100900.0,,
2024-08-05 04:00:00+00:00,6.460000038146973,,,,60.72999954223633,,,91.86192321777344,0.46000000834465027,0.3630000054836273,1.0399999618530273,86.75030517578125,,36.463809967041016,,,,,11.84000015258789,15.763312339782715
2024-08-11 17:00:00+00:00,,,39256.19921875,32500.0,,25600.0,26412.671875,,,,,,29350.0,,58929.765625,38400.0,41150.0,105000.0,,
2024-08-12 04:00:00+00:00,6.980000019073486,,,,60.11000061035156,,,92.30965423583984,0.44999998807907104,0.3919999897480011,0.9700000286102295,90.66454315185547,,39.072635650634766,,,,,12.149999618530273,16.276262283325195
2024-08-18 17:00:00+00:00,,,41735.5390625,34950.0,,26050.0,26969.177734375,,,,,,29950.0,,61806.01953125,39750.0,41550.0,104500.0,,
2024-08-19 04:00:00+00:00,6.510000228881836,,,,60.93000030517578,,,93.0007095336914,0.4399999976158142,0.4300000071525574,0.9700000286102295,95.65416717529297,,39.03281021118164,,,,,12.5600004196167,16.70043182373047
2024-08-25 17:00:00+00:00,,,40413.22265625,35050.0,,25500.0,26883.5625,,,,,,30550.0,,61337.79296875,41500.0,44200.0,105300.0,,
2024-08-26 04:00:00+00:00,6.079999923706055,,,,61.11000061035156,,,92.69898223876953,0.46000000834465027,0.4740000069141388,0.9399999976158142,96.11945343017578,,39.47093200683594,,,,,12.550000190734863,17.302160263061523
2024-09-01 17:00:00+00:00,,,40743.80078125,35500.0,,25400.0,26583.904296875,,,,,,29900.0,,60334.44921875,43900.0,44650.0,103800.0,,
2024-09-02 04:00:00+00:00,5.409999847412109,,,,60.5099983215332,,,93.35110473632812,0.44999998807907104,0.39800000190734863,1.0,92.39704895019531,,39.34148406982422,,,,,12.569999694824219,16.82866859436035
2024-09-08 17:00:00+00:00,,,39834.7109375,34900.0,,25000.0,26070.205078125,,,,,,29800.0,,60133.77734375,43000.0,42900.0,104800.0,,
2024-09-09 04:00:00+00:00,5.800000190734863,,,,62.599998474121094,,,94.24002838134766,0.4699999988079071,0.46399998664855957,1.0499999523162842,93.96125793457031,,38.933231353759766,,,,,12.380000114440918,17.746057510375977
2024-09-15 17:00:00+00:00,,,40537.19140625,36000.0,,25650.0,26712.328125,,,,,,30850.0,,60602.0078125,43750.0,42300.0,105200.0,,
2024-09-16 04:00:00+00:00,5.71999979019165,,,,65.7300033569336,,,93.8982162475586,0.44999998807907104,0.4050000011920929,1.100000023841858,97.79256439208984,,41.82568359375,,,,,12.539999961853027,17.519174575805664
2024-09-22 17:00:00+00:00,,,41404.95703125,37000.0,,26050.0,27568.4921875,,,,,,33600.0,,61872.91015625,43400.0,42500.0,105100.0,,
2024-09-23 04:00:00+00:00,5.840000152587891,,,,64.3499984741211,,,93.9568099975586,0.5,0.4300000071525574,1.0499999523162842,94.79285430908203,,42.18478775024414,,,,,12.800000190734863,17.341615676879883
2024-09-29 17:00:00+00:00,,,40661.15625,35600.0,,26200.0,26969.177734375,,,,,,33100.0,,61739.12890625,41500.0,41000.0,105300.0,,
2024-09-30 04:00:00+00:00,5.5,,,,61.0099983215332,,,92.29663848876953,0.5299999713897705,0.35600000619888306,1.0800000429153442,95.47595977783203,,41.6461296081543,,,,,12.479999542236328,17.252836227416992
2024-10-06 17:00:00+00:00,,,40826.4453125,36250.0,,27300.0,28125.0,,,,,,33800.0,,61204.01171875,43600.0,41800.0,108900.0,,
